Team,,,,,Team,,,,,,,,,,,,,,,Opponent,,,,,,,,,,,,
Rk,Date,Tm,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
301,2021/3/4,OKC,@,SAS,W 107-102,240,37,85,0.435,25,45,0.556,12,40,0.3,21,26,0.808,107,40,85,0.471,30,54,0.556,10,31,0.323,12,12,1,102
302,2021/3/4,SAS,,OKC,L 102-107,240,40,85,0.471,30,54,0.556,10,31,0.323,12,12,1,102,37,85,0.435,25,45,0.556,12,40,0.3,21,26,0.808,107
303,2021/3/4,LAC,@,WAS,L 117-119,240,38,82,0.463,22,47,0.468,16,35,0.457,25,27,0.926,117,40,88,0.455,31,65,0.477,9,23,0.391,30,42,0.714,119
304,2021/3/4,WAS,,LAC,W 119-117,240,40,88,0.455,31,65,0.477,9,23,0.391,30,42,0.714,119,38,82,0.463,22,47,0.468,16,35,0.457,25,27,0.926,117
305,2021/3/3,CLE,,IND,L 111-114,240,43,83,0.518,32,55,0.582,11,28,0.393,14,15,0.933,111,47,83,0.566,39,58,0.672,8,25,0.32,12,16,0.75,114
306,2021/3/3,IND,@,CLE,W 114-111,240,47,83,0.566,39,58,0.672,8,25,0.32,12,16,0.75,114,43,83,0.518,32,55,0.582,11,28,0.393,14,15,0.933,111
307,2021/3/3,DAL,,OKC,W 87-78,240,32,83,0.386,24,43,0.558,8,40,0.2,15,19,0.789,87,29,87,0.333,20,48,0.417,9,39,0.231,11,17,0.647,78
308,2021/3/3,OKC,@,DAL,L 78-87,240,29,87,0.333,20,48,0.417,9,39,0.231,11,17,0.647,78,32,83,0.386,24,43,0.558,8,40,0.2,15,19,0.789,87
309,2021/3/3,BRK,@,HOU,W 132-114,240,49,85,0.576,32,50,0.64,17,35,0.486,17,24,0.708,132,38,91,0.418,20,48,0.417,18,43,0.419,20,28,0.714,114
310,2021/3/3,HOU,,BRK,L 114-132,240,38,91,0.418,20,48,0.417,18,43,0.419,20,28,0.714,114,49,85,0.576,32,50,0.64,17,35,0.486,17,24,0.708,132
311,2021/3/3,CHO,@,MIN,W 135-102,240,51,98,0.52,34,59,0.576,17,39,0.436,16,21,0.762,135,39,96,0.406,30,56,0.536,9,40,0.225,15,18,0.833,102
312,2021/3/3,MIN,,CHO,L 102-135,240,39,96,0.406,30,56,0.536,9,40,0.225,15,18,0.833,102,51,98,0.52,34,59,0.576,17,39,0.436,16,21,0.762,135
313,2021/3/3,CHI,@,NOP,W 128-124,240,48,94,0.511,36,66,0.545,12,28,0.429,20,22,0.909,128,46,83,0.554,40,61,0.656,6,22,0.273,26,38,0.684,124
314,2021/3/3,NOP,,CHI,L 124-128,240,46,83,0.554,40,61,0.656,6,22,0.273,26,38,0.684,124,48,94,0.511,36,66,0.545,12,28,0.429,20,22,0.909,128
315,2021/3/3,ATL,@,ORL,W 115-112,240,38,85,0.447,17,40,0.425,21,45,0.467,18,19,0.947,115,36,84,0.429,23,49,0.469,13,35,0.371,27,27,1,112
316,2021/3/3,ORL,,ATL,L 112-115,240,36,84,0.429,23,49,0.469,13,35,0.371,27,27,1,112,38,85,0.447,17,40,0.425,21,45,0.467,18,19,0.947,115
317,2021/3/3,PHI,,UTA,W 131-123 (OT),265,48,93,0.516,40,68,0.588,8,25,0.32,27,35,0.771,131,44,100,0.44,23,56,0.411,21,44,0.477,14,19,0.737,123
318,2021/3/3,UTA,@,PHI,L 123-131 (OT),265,44,100,0.44,23,56,0.411,21,44,0.477,14,19,0.737,123,48,93,0.516,40,68,0.588,8,25,0.32,27,35,0.771,131
319,2021/3/3,GSW,@,POR,L 106-108,240,41,97,0.423,26,55,0.473,15,42,0.357,9,14,0.643,106,36,86,0.419,22,37,0.595,14,49,0.286,22,26,0.846,108
320,2021/3/3,POR,,GSW,W 108-106,240,36,86,0.419,22,37,0.595,14,49,0.286,22,26,0.846,108,41,97,0.423,26,55,0.473,15,42,0.357,9,14,0.643,106
321,2021/3/3,LAL,@,SAC,L 120-123,240,49,93,0.527,37,66,0.561,12,27,0.444,10,14,0.714,120,48,80,0.6,36,55,0.655,12,25,0.48,15,19,0.789,123
322,2021/3/3,SAC,,LAL,W 123-120,240,48,80,0.6,36,55,0.655,12,25,0.48,15,19,0.789,123,49,93,0.527,37,66,0.561,12,27,0.444,10,14,0.714,120
323,2021/3/3,DET,@,TOR,W 129-105,240,48,91,0.527,28,50,0.56,20,41,0.488,13,21,0.619,129,34,77,0.442,22,41,0.537,12,36,0.333,25,30,0.833,105
324,2021/3/3,TOR,,DET,L 105-129,240,34,77,0.442,22,41,0.537,12,36,0.333,25,30,0.833,105,48,91,0.527,28,50,0.56,20,41,0.488,13,21,0.619,129
325,2021/3/2,BOS,,LAC,W 117-112,240,42,86,0.488,26,54,0.481,16,32,0.5,17,23,0.739,117,43,87,0.494,25,49,0.51,18,38,0.474,8,9,0.889,112
326,2021/3/2,LAC,@,BOS,L 112-117,240,43,87,0.494,25,49,0.51,18,38,0.474,8,9,0.889,112,42,86,0.488,26,54,0.481,16,32,0.5,17,23,0.739,117
327,2021/3/2,LAL,,PHO,L 104-114,240,40,79,0.506,29,48,0.604,11,31,0.355,13,17,0.765,104,38,77,0.494,22,48,0.458,16,29,0.552,22,25,0.88,114
328,2021/3/2,PHO,@,LAL,W 114-104,240,38,77,0.494,22,48,0.458,16,29,0.552,22,25,0.88,114,40,79,0.506,29,48,0.604,11,31,0.355,13,17,0.765,104
329,2021/3/2,ATL,@,MIA,W 94-80,240,34,71,0.479,21,35,0.6,13,36,0.361,13,15,0.867,94,28,75,0.373,19,42,0.452,9,33,0.273,15,22,0.682,80
330,2021/3/2,MIA,,ATL,L 80-94,240,28,75,0.373,19,42,0.452,9,33,0.273,15,22,0.682,80,34,71,0.479,21,35,0.6,13,36,0.361,13,15,0.867,94
331,2021/3/2,DEN,@,MIL,W 128-97,240,53,95,0.558,42,65,0.646,11,30,0.367,11,12,0.917,128,32,79,0.405,21,39,0.538,11,40,0.275,22,31,0.71,97
332,2021/3/2,MIL,,DEN,L 97-128,240,32,79,0.405,21,39,0.538,11,40,0.275,22,31,0.71,97,53,95,0.558,42,65,0.646,11,30,0.367,11,12,0.917,128
333,2021/3/2,NYK,@,SAS,L 93-119,240,33,81,0.407,18,45,0.4,15,36,0.417,12,15,0.8,93,43,89,0.483,25,47,0.532,18,42,0.429,15,21,0.714,119
334,2021/3/2,SAS,,NYK,W 119-93,240,43,89,0.483,25,47,0.532,18,42,0.429,15,21,0.714,119,33,81,0.407,18,45,0.4,15,36,0.417,12,15,0.8,93
335,2021/3/2,MEM,@,WAS,W 125-111,240,47,95,0.495,34,66,0.515,13,29,0.448,18,23,0.783,125,41,81,0.506,30,50,0.6,11,31,0.355,18,25,0.72,111
336,2021/3/2,WAS,,MEM,L 111-125,240,41,81,0.506,30,50,0.6,11,31,0.355,18,25,0.72,111,47,95,0.495,34,66,0.515,13,29,0.448,18,23,0.783,125
337,2021/3/1,CHI,,DEN,L 112-118,240,42,94,0.447,30,56,0.536,12,38,0.316,16,22,0.727,112,46,87,0.529,36,60,0.6,10,27,0.37,16,20,0.8,118
338,2021/3/1,DEN,@,CHI,W 118-112,240,46,87,0.529,36,60,0.6,10,27,0.37,16,20,0.8,118,42,94,0.447,30,56,0.536,12,38,0.316,16,22,0.727,112
339,2021/3/1,CLE,@,HOU,W 101-90,240,36,73,0.493,26,43,0.605,10,30,0.333,19,24,0.792,101,31,76,0.408,21,45,0.467,10,31,0.323,18,24,0.75,90
340,2021/3/1,HOU,,CLE,L 90-101,240,31,76,0.408,21,45,0.467,10,31,0.323,18,24,0.75,90,36,73,0.493,26,43,0.605,10,30,0.333,19,24,0.792,101
341,2021/3/1,NOP,,UTA,W 129-124,240,52,92,0.565,45,81,0.556,7,11,0.636,18,23,0.783,129,46,101,0.455,29,58,0.5,17,43,0.395,15,18,0.833,124
342,2021/3/1,UTA,@,NOP,L 124-129,240,46,101,0.455,29,58,0.5,17,43,0.395,15,18,0.833,124,52,92,0.565,45,81,0.556,7,11,0.636,18,23,0.783,129
343,2021/3/1,DAL,@,ORL,W 130-124,240,47,90,0.522,30,44,0.682,17,46,0.37,19,23,0.826,130,47,95,0.495,27,54,0.5,20,41,0.488,10,14,0.714,124
344,2021/3/1,ORL,,DAL,L 124-130,240,47,95,0.495,27,54,0.5,20,41,0.488,10,14,0.714,124,47,90,0.522,30,44,0.682,17,46,0.37,19,23,0.826,130
345,2021/3/1,IND,@,PHI,L 114-130,240,44,91,0.484,36,62,0.581,8,29,0.276,18,21,0.857,114,50,88,0.568,35,53,0.66,15,35,0.429,15,16,0.938,130
346,2021/3/1,PHI,,IND,W 130-114,240,50,88,0.568,35,53,0.66,15,35,0.429,15,16,0.938,130,44,91,0.484,36,62,0.581,8,29,0.276,18,21,0.857,114
347,2021/3/1,CHO,@,POR,L 111-123,240,43,88,0.489,28,54,0.519,15,34,0.441,10,17,0.588,111,46,86,0.535,22,40,0.55,24,46,0.522,7,10,0.7,123
348,2021/3/1,POR,,CHO,W 123-111,240,46,86,0.535,22,40,0.55,24,46,0.522,7,10,0.7,123,43,88,0.489,28,54,0.519,15,34,0.441,10,17,0.588,111
349,2021/3/1,BRK,@,SAS,W 124-113 (OT),265,47,100,0.47,30,59,0.508,17,41,0.415,13,17,0.765,124,44,97,0.454,29,62,0.468,15,35,0.429,10,15,0.667,113
350,2021/3/1,SAS,,BRK,L 113-124 (OT),265,44,97,0.454,29,62,0.468,15,35,0.429,10,15,0.667,113,47,100,0.47,30,59,0.508,17,41,0.415,13,17,0.765,124
351,2021/2/28,BOS,,WAS,W 111-110,240,42,89,0.472,32,59,0.542,10,30,0.333,17,24,0.708,111,38,84,0.452,29,52,0.558,9,32,0.281,25,29,0.862,110
352,2021/2/28,WAS,@,BOS,L 110-111,240,38,84,0.452,29,52,0.558,9,32,0.281,25,29,0.862,110,42,89,0.472,32,59,0.542,10,30,0.333,17,24,0.708,111
353,2021/2/28,DET,,NYK,L 90-109,240,28,72,0.389,19,40,0.475,9,32,0.281,25,31,0.806,90,44,86,0.512,31,60,0.517,13,26,0.5,8,10,0.8,109
354,2021/2/28,NYK,@,DET,W 109-90,240,44,86,0.512,31,60,0.517,13,26,0.5,8,10,0.8,109,28,72,0.389,19,40,0.475,9,32,0.281,25,31,0.806,90
355,2021/2/28,HOU,,MEM,L 84-133,240,23,83,0.277,19,38,0.5,4,45,0.089,34,41,0.829,84,50,94,0.532,40,64,0.625,10,30,0.333,23,28,0.821,133
356,2021/2/28,MEM,@,HOU,W 133-84,240,50,94,0.532,40,64,0.625,10,30,0.333,23,28,0.821,133,23,83,0.277,19,38,0.5,4,45,0.089,34,41,0.829,84
357,2021/2/28,GSW,@,LAL,L 91-117,240,35,86,0.407,27,52,0.519,8,34,0.235,13,19,0.684,91,40,85,0.471,29,54,0.537,11,31,0.355,26,38,0.684,117
358,2021/2/28,LAL,,GSW,W 117-91,240,40,85,0.471,29,54,0.537,11,31,0.355,26,38,0.684,117,35,86,0.407,27,52,0.519,8,34,0.235,13,19,0.684,91
359,2021/2/28,ATL,@,MIA,L 99-109,240,36,87,0.414,28,52,0.538,8,35,0.229,19,22,0.864,99,39,86,0.453,28,49,0.571,11,37,0.297,20,22,0.909,109
360,2021/2/28,MIA,,ATL,W 109-99,240,39,86,0.453,28,49,0.571,11,37,0.297,20,22,0.909,109,36,87,0.414,28,52,0.538,8,35,0.229,19,22,0.864,99
361,2021/2/28,LAC,@,MIL,L 100-105,240,40,97,0.412,26,53,0.491,14,44,0.318,6,7,0.857,100,38,85,0.447,26,47,0.553,12,38,0.316,17,22,0.773,105
362,2021/2/28,MIL,,LAC,W 105-100,240,38,85,0.447,26,47,0.553,12,38,0.316,17,22,0.773,105,40,97,0.412,26,53,0.491,14,44,0.318,6,7,0.857,100
363,2021/2/28,MIN,,PHO,L 99-118,240,35,93,0.376,27,58,0.466,8,35,0.229,21,24,0.875,99,44,89,0.494,37,62,0.597,7,27,0.259,23,24,0.958,118
364,2021/2/28,PHO,@,MIN,W 118-99,240,44,89,0.494,37,62,0.597,7,27,0.259,23,24,0.958,118,35,93,0.376,27,58,0.466,8,35,0.229,21,24,0.875,99
365,2021/2/28,CHO,@,SAC,W 127-126,240,45,83,0.542,34,53,0.642,11,30,0.367,26,27,0.963,127,50,92,0.543,34,56,0.607,16,36,0.444,10,17,0.588,126
366,2021/2/28,SAC,,CHO,L 126-127,240,50,92,0.543,34,56,0.607,16,36,0.444,10,17,0.588,126,45,83,0.542,34,53,0.642,11,30,0.367,26,27,0.963,127
367,2021/2/27,BRK,,DAL,L 98-115,240,35,86,0.407,21,42,0.5,14,44,0.318,14,19,0.737,98,45,86,0.523,31,50,0.62,14,36,0.389,11,17,0.647,115
368,2021/2/27,DAL,@,BRK,W 115-98,240,45,86,0.523,31,50,0.62,14,36,0.389,11,17,0.647,115,35,86,0.407,21,42,0.5,14,44,0.318,14,19,0.737,98
369,2021/2/27,IND,@,NYK,L 107-110,240,38,84,0.452,27,56,0.482,11,28,0.393,20,25,0.8,107,40,81,0.494,28,57,0.491,12,24,0.5,18,22,0.818,110
370,2021/2/27,NYK,,IND,W 110-107,240,40,81,0.494,28,57,0.491,12,24,0.5,18,22,0.818,110,38,84,0.452,27,56,0.482,11,28,0.393,20,25,0.8,107
371,2021/2/27,DEN,@,OKC,W 126-96,240,49,89,0.551,34,58,0.586,15,31,0.484,13,16,0.813,126,37,88,0.42,26,41,0.634,11,47,0.234,11,15,0.733,96
372,2021/2/27,OKC,,DEN,L 96-126,240,37,88,0.42,26,41,0.634,11,47,0.234,11,15,0.733,96,49,89,0.551,34,58,0.586,15,31,0.484,13,16,0.813,126
373,2021/2/27,ORL,,UTA,L 109-124,240,44,96,0.458,30,62,0.484,14,34,0.412,7,8,0.875,109,45,85,0.529,28,40,0.7,17,45,0.378,17,24,0.708,124
374,2021/2/27,UTA,@,ORL,W 124-109,240,45,85,0.529,28,40,0.7,17,45,0.378,17,24,0.708,124,44,96,0.458,30,62,0.484,14,34,0.412,7,8,0.875,109
375,2021/2/27,CLE,@,PHI,W 112-109 (OT),265,41,97,0.423,33,73,0.452,8,24,0.333,22,29,0.759,112,38,83,0.458,28,55,0.509,10,28,0.357,23,35,0.657,109
376,2021/2/27,PHI,,CLE,L 109-112 (OT),265,38,83,0.458,28,55,0.509,10,28,0.357,23,35,0.657,109,41,97,0.423,33,73,0.452,8,24,0.333,22,29,0.759,112
377,2021/2/27,NOP,@,SAS,L 114-117,240,40,91,0.44,31,59,0.525,9,32,0.281,25,31,0.806,114,41,86,0.477,29,54,0.537,12,32,0.375,23,28,0.821,117
378,2021/2/27,SAS,,NOP,W 117-114,240,41,86,0.477,29,54,0.537,12,32,0.375,23,28,0.821,117,40,91,0.44,31,59,0.525,9,32,0.281,25,31,0.806,114
379,2021/2/27,MIN,@,WAS,L 112-128,240,41,95,0.432,30,60,0.5,11,35,0.314,19,29,0.655,112,44,98,0.449,31,65,0.477,13,33,0.394,27,34,0.794,128
380,2021/2/27,WAS,,MIN,W 128-112,240,44,98,0.449,31,65,0.477,13,33,0.394,27,34,0.794,128,41,95,0.432,30,60,0.5,11,35,0.314,19,29,0.655,112
381,2021/2/26,BOS,,IND,W 118-112,240,42,82,0.512,33,60,0.55,9,22,0.409,25,29,0.862,118,35,89,0.393,20,43,0.465,15,46,0.326,27,29,0.931,112
382,2021/2/26,IND,@,BOS,L 112-118,240,35,89,0.393,20,43,0.465,15,46,0.326,27,29,0.931,112,42,82,0.512,33,60,0.55,9,22,0.409,25,29,0.862,118
383,2021/2/26,CHI,,PHO,L 97-106,240,39,78,0.5,27,47,0.574,12,31,0.387,7,10,0.7,97,44,88,0.5,38,66,0.576,6,22,0.273,12,15,0.8,106
384,2021/2/26,PHO,@,CHI,W 106-97,240,44,88,0.5,38,66,0.576,6,22,0.273,12,15,0.8,106,39,78,0.5,27,47,0.574,12,31,0.387,7,10,0.7,97
385,2021/2/26,DET,,SAC,L 107-110,240,37,82,0.451,25,49,0.51,12,33,0.364,21,32,0.656,107,37,89,0.416,30,57,0.526,7,32,0.219,29,41,0.707,110
386,2021/2/26,SAC,@,DET,W 110-107,240,37,89,0.416,30,57,0.526,7,32,0.219,29,41,0.707,110,37,82,0.451,25,49,0.51,12,33,0.364,21,32,0.656,107
387,2021/2/26,CHO,@,GSW,L 121-130,240,41,89,0.461,24,48,0.5,17,41,0.415,22,32,0.688,121,48,79,0.608,37,55,0.673,11,24,0.458,23,25,0.92,130
388,2021/2/26,GSW,,CHO,W 130-121,240,48,79,0.608,37,55,0.673,11,24,0.458,23,25,0.92,130,41,89,0.461,24,48,0.5,17,41,0.415,22,32,0.688,121
389,2021/2/26,LAL,,POR,W 102-93,240,37,88,0.42,30,61,0.492,7,27,0.259,21,28,0.75,102,32,83,0.386,21,46,0.457,11,37,0.297,18,20,0.9,93
390,2021/2/26,POR,@,LAL,L 93-102,240,32,83,0.386,21,46,0.457,11,37,0.297,18,20,0.9,93,37,88,0.42,30,61,0.492,7,27,0.259,21,28,0.75,102
391,2021/2/26,LAC,@,MEM,W 119-99,240,44,80,0.55,30,45,0.667,14,35,0.4,17,18,0.944,119,39,97,0.402,30,69,0.435,9,28,0.321,12,16,0.75,99
392,2021/2/26,MEM,,LAC,L 99-119,240,39,97,0.402,30,69,0.435,9,28,0.321,12,16,0.75,99,44,80,0.55,30,45,0.667,14,35,0.4,17,18,0.944,119
393,2021/2/26,MIA,,UTA,W 124-116,240,44,86,0.512,30,55,0.545,14,31,0.452,22,25,0.88,124,40,94,0.426,25,48,0.521,15,46,0.326,21,23,0.913,116
394,2021/2/26,UTA,@,MIA,L 116-124,240,40,94,0.426,25,48,0.521,15,46,0.326,21,23,0.913,116,44,86,0.512,30,55,0.545,14,31,0.452,22,25,0.88,124
395,2021/2/26,ATL,@,OKC,L 109-118,240,43,97,0.443,31,57,0.544,12,40,0.3,11,17,0.647,109,46,88,0.523,30,46,0.652,16,42,0.381,10,16,0.625,118
396,2021/2/26,OKC,,ATL,W 118-109,240,46,88,0.523,30,46,0.652,16,42,0.381,10,16,0.625,118,43,97,0.443,31,57,0.544,12,40,0.3,11,17,0.647,109
397,2021/2/26,HOU,@,TOR,L 111-122,240,39,91,0.429,23,44,0.523,16,47,0.34,17,20,0.85,111,40,89,0.449,24,48,0.5,16,41,0.39,26,27,0.963,122
398,2021/2/26,TOR,,HOU,W 122-111,240,40,89,0.449,24,48,0.5,16,41,0.39,26,27,0.963,122,39,91,0.429,23,44,0.523,16,47,0.34,17,20,0.85,111
399,2021/2/25,BRK,,ORL,W 129-92,240,49,92,0.533,29,47,0.617,20,45,0.444,11,14,0.786,129,35,87,0.402,26,51,0.51,9,36,0.25,13,15,0.867,92
400,2021/2/25,ORL,@,BRK,L 92-129,240,35,87,0.402,26,51,0.51,9,36,0.25,13,15,0.867,92,49,92,0.533,29,47,0.617,20,45,0.444,11,14,0.786,129
